"imdbId","title","releaseYear","releaseDate","genre","writers","actors","directors","sequel","hitFlop"
"tt0478868","Koi Mere Dil Mein Hai","2005","03 Jun 2005","Drama","Humayun Mirza (screenplay)","Dia Mirza | Sadashiv Amrapurkar | Rita Bhaduri | Birbal","Deepak Ramsay","0","1"
"tt0479674","Gumnam Qatil","2001","02 May 2001","Horror","Harinam Singh","Yunus Parvez | Mahesh Raj | Ghanshyam Rohera | Rakesh","Harinam Singh","0","1"
"tt0480572","Pyaar Ke Side Effects","2006","15 Sep 2006","Comedy | Drama | Romance","Saket Chaudhary | Pratibha Acharya (dialogue) | Vijay Krishna Acharya (dialogue)","Rahul Bose | Mallika Sherawat | Ranvir Shorey | Sharat Saxena","Saket Chaudhary","0","3"
"tt0482305","Ek Aur Visphot","2002","N/A","Crime","M.I. Raj | Anoop Srivastava (dialogue)","Makrand Deshpande | Kishori Godbole | Raza Murad | Mahavir Shah","M.I. Raj","0","1"
"tt0483029","Kyon?","2003","N/A","Crime","N/A","Vinay Apte | Ashok Beniwal | Chaitanya Chaudhary | Rahul Dev","Kalpana Lajmi","0","1"
"tt0483239","Bullet: Ek Dhamaka","2005","04 Feb 2005","Action | Drama","Anand Raj Anand (lyrics) | Neha Bhasin (lyrics) | Salim Shahid (story) | Faiz Shaid (story)","Benjamin Gilani | Natalya Gudkova | Iqbal Khan | Asseem Merchant","Irfan Khan","0","1"
"tt0483282","Marshal","2002","N/A","Action","N/A","Ishrat Ali | Liyaqat Bari | Mithun Chakraborty | Charulatha","Manish R. Khandelwal","0","1"
"tt0484279","Miss India: The Mystery","2003","03 Sep 2003","Mystery","N/A","Priyanka Chopra | Neha Dhupia | Dolly | Supriya Karnik","Pradeep Maini","0","1"
"tt0485272","Salaam-E-Ishq","2007","25 Jan 2007","Comedy | Drama | Musical","Nikhil Advani (screenplay) | Nikhil Advani (story) | Suresh Nair (screenplay) | Saurabh Shukla (script)","Salman Khan | Priyanka Chopra | Anil Kapoor | Juhi Chawla","Nikhil Advani","0","1"
"tt0485466","Jawani Diwani: A Youthful Joyride","2006","06 Jan 2006","Romance","Pradeep Tiwari (dialogue) | Pradeep Tiwari (story)","Emraan Hashmi | Celina Jaitly | Hrishitaa Bhatt | Mahesh Manjrekar","Manish Sharma","0","2"
"tt0485513","Main, Meri Patni... Aur Woh!","2005","07 Oct 2005","Comedy | Drama | Romance","Gunjan Joshi (story) | Rajpal Yadav (story) | Ashok Khanna (screenplay) | Pankaj Saraswat (screenplay) | Pankaj Saraswat (dialogue)","Naseeruddin Shah | Rajpal Yadav | Rituparna Sengupta | Kay Kay Menon","Chandan Arora","0","1"
"tt0485522","Umrao Jaan","2006","03 Nov 2006","Drama | Romance","J.P. Dutta (screenplay) | O.P. Dutta (story) | Mirza Muhammad Hadi Ruswa (novel)","Aishwarya Rai Bachchan | Shabana Azmi | Sunil Shetty | Abhishek Bachchan","J.P. Dutta","0","1"
"tt0485551","Time Pass","2005","N/A","Romance","Chander Mishra","Sherlyn Chopra | Tanaaz Currim Irani | Adi Irani | Monica Patel","Chander Mishra","0","1"
"tt0486615","London Dreams","2009","30 Oct 2009","Musical","Ritesh Shah (dialogue) | Suresh Nair (story)","Salman Khan | Om Puri | Ajay Devgn | Dilyana Bouklieva","Vipul Amrutlal Shah","0","2"
"tt0487148","Chand Bujh Gaya","2005","18 Mar 2005","Drama | Thriller","Zuber Dr. (story) | Qamruddin Falak (story)","Mukesh Ahuja | Ishrat Ali | Aliza | Neha Bam","Sharique Minhaj","0","1"
"tt0487149","Chetna: The Excitement","2005","24 Jun 2005","Thriller","N/A","Jatin Grewal | Navneet Kaur | Kiran Kumar | Payal Rohatgi","N/A","0","1"
"tt0488287","Darwaza","2002","N/A","Horror","Bashir Babar","Arun Mathur | Anil Nagrath | Amit Pachori | Sapna","Kanti Shah","0","1"
"tt0488316","Mazaa Mazaa","2005","N/A","Romance","T.L.V. Prasad","Farid Amiri | Mridula Baruah | Pankaj Berry | Camila Bordonaba","T.L.V. Prasad","0","1"
"tt0488381","Corporate","2006","07 Jul 2006","Drama","Madhur Bhandarkar (screenplay) | Ajay Monga (screenplay) | Sandeep Nath (lyrics) | Niranjan Patwardhan (additional screenplay) | Manoj Tyagi (screenplay)","Bipasha Basu | Kay Kay Menon | Raj Babbar | Rajat Kapoor","Madhur Bhandarkar","0","4"
"tt0488414","Omkara","2006","28 Jul 2006","Action | Crime | Drama","Vishal Bhardwaj (screenplay) | Robin Bhatt (screenplay) | Abhishek Chaubey (screenplay) | Vishal Bhardwaj (dialogue) | William Shakespeare (play)","Ajay Devgn | Kareena Kapoor | Saif Ali Khan | Konkona Sen Sharma","Vishal Bhardwaj","0","2"
"tt0488798","Welcome","2007","21 Dec 2007","Comedy | Crime | Drama","Anees Bazmee | Rajeev Kaul","Akshay Kumar | Nana Patekar | Anil Kapoor | Mallika Sherawat","Anees Bazmee","0","7"
"tt0488836","Hanuman","2005","21 Oct 2005","Animation","Milind Ukey","Archi | Rajesh Jolly | Mukesh Khanna | Sushmita Mukherjee","V.G. Samant | Milind Ukey","0","5"
"tt0488840","Koi Aap Sa: But Lovers Have to Be Friends","2005","14 Oct 2005","Comedy | Drama | Romance","Mahesh Pandey (screenplay) | Sameer (lyrics) | Dheeraj Sarna (dialogue)","Aftab Shivdasani | Anita Hassandani | Dipannita Sharma | Himanshu Malik","Partho Mitra","0","1"
"tt0488906","Zinda","2006","12 Jan 2006","Action | Adventure | Drama","Vishal Dadlani (lyrics) | Sanjay Gupta (screenplay) | Anwar Maqsood (lyrics) | Virag Mishra (lyrics) | Suresh Nair (screenplay) | Kamlesh Pandey (dialogues)","Sanjay Dutt | John Abraham | Lara Dutta | Celina Jaitly","Sanjay Gupta","0","2"
"tt0488976","C U at 9","2005","25 Jun 2005","Drama | Horror | Mystery","N/A","Isaiah | Malavikka | Kanksha | Marlon Rodrigues","Marlon Rodrigues","0","1"
"tt0489028","Double Cross: Ek Dhoka","2005","12 Jul 2005","Comedy","N/A","Ayesha Jhulka | Negar Khan | Sahil Khan","Vicky Tejwani","0","1"
"tt0489486","Good Boy, Bad Boy","2007","11 May 2007","Comedy | Musical | Romance","Ashwini Chaudhary (story)","Tusshar Kapoor | Emraan Hashmi | Isha Sharvani | Tanushree Dutta","Ashwini Chaudhary","0","2"
"tt0489560","Shaadi Se Pehle","2006","07 Apr 2006","Comedy | Musical | Romance","Sanjay Chhel | Satish Kaushik (screenplay)","Akshaye Khanna | Ayesha Takia | Mallika Sherawat | Sunil Shetty","Satish Kaushik","0","2"
"tt0490170","Love Story 2050","2008","04 Jul 2008","Action | Adventure | Drama","Harry Baweja (story) | Bhavani Iyer (additional screenplay) | Mayur Puri (dialogue) | Karan Razdan (additional screenplay) | Prem Soni (additional screenplay) | Suparn Verma (additional screenplay)","Harman Baweja | Priyanka Chopra | Boman Irani | Archana Puran Singh","Harry Baweja","0","1"
"tt0490210","Sarkar Raj","2008","06 Jun 2008","Action | Crime | Drama","Prashant Pandey","Amitabh Bachchan | Abhishek Bachchan | Aishwarya Rai Bachchan | Ravi Kale","Ram Gopal Varma","1","3"
"tt0490417","Gangobai","2002","12 Aug 2002","Action","Bashir Babar","Prithvi | Satnam Kaur | Durgesh Nandni | Kiran Kumar","Jitendra Chawda","0","1"
"tt0490434","Kaaboo","2002","N/A","Action","N/A","Rajat Bedi | Sudesh Berry | Abhay Bhargav | Ishwar","Vicky Ranawat","0","1"
"tt0490454","Meri Aashiqui","2005","N/A","Romance","N/A","Rahul Roy | Himani Shivpuri | Prithvi Zutshi","N/A","0","1"
"tt0490475","Raghu More: Bachelor of Hearts","2003","N/A","Comedy","Iqbal Raj","Anamika Goel | Sonika Kapoor | Mangala Kenkre | Faraha Khan","Iqbal Raj","0","1"
"tt0491724","Prarambh","2004","13 Aug 2004","Drama","Kumar Dave (screenplay)","Mukesh Bhatt | Shama Deshpande | Sanjay Gandhi | Vijay Gupta","Kumar Dave","0","1"
"tt0493417","Fool N Final","2007","01 Jun 2007","Action | Comedy | Romance","Umesh Shukla | Neeraj Vora (screenplay)","Shahid Kapoor | Ayesha Takia | Vivek Oberoi | Sunny Deol","Ahmed Khan","0","2"
"tt0493437","Apna Sapna Money Money","2006","10 Nov 2006","Comedy | Musical | Romance","Sangeeth Sivan (story)","Bobby Darling | Ritesh Deshmukh | Avtar Gill | Vrajesh Hirjee","Sangeeth Sivan","0","5"
"tt0494290","Vivah","2006","10 Nov 2006","Drama | Family | Musical","Aash Karan Atal (dialogue) | Sooraj R. Barjatya (story)","Shahid Kapoor | Amrita Rao | Anupam Kher | Alok Nath","Sooraj R. Barjatya","0","8"
"tt0495022","Ankahee","2006","19 May 2006","Drama | Romance | Thriller","Vikram Bhatt (screenplay) | Vikram Bhatt | Girish Dhamija (dialogue) | Vinay (screenplay) | Yash (screenplay)","Aftab Shivdasani | Ameesha Patel | Esha Deol | Amin Hajee","Vikram Bhatt","0","1"
"tt0495032","Gangster","2006","28 Apr 2006","Crime | Drama | Mystery","Mahesh Bhatt (story) | Girish Dhamija (dialogue) | Anurag Basu (screenplay)","Kangana Ranaut | Shiney Ahuja | Emraan Hashmi | Gulshan Grover","Anurag Basu","0","5"
"tt0495034","Golmaal: Fun Unlimited","2006","14 Jul 2006","Comedy","Neeraj Vora","Ajay Devgn | Arshad Warsi | Sharman Joshi | Tusshar Kapoor","Rohit Shetty","0","6"
"tt0497606","Dansh","2005","02 Sep 2005","Drama","Anish","Kay Kay Menon | Sonali Kulkarni | Aditya Srivastava | Vijay Raj","Kamika Verma | Kanika Verma","0","1"
"tt0497887","Bhola in Bollywood","2004","15 Oct 2004","Comedy","Sumbul Gazi","Ali Asghar | Raj Babbar | Suresh Chatwal | Avtar Gill","Sumbul Gazi","0","1"
"tt0499041","Kalyug","2005","09 Dec 2005","Action | Crime | Drama","Jay Dixit (dialogue) | Anand Sivakumaran (screenplay) | Mohit Suri (story)","Kunal Khemu | Deepal Shaw | Smiley Suri | Atul Parchure","Mohit Suri","0","5"
"tt0499375","Guru","2007","12 Jan 2007","Biography | Drama | Musical","Mani Ratnam (screenplay) | Vijay Krishna Acharya (dialogue) | Anurag Kashyap (additional dialogue) | Sujatha (additional dialogue) | Suhasini (additional dialogue)","Mithun Chakraborty | Abhishek Bachchan | Aishwarya Rai Bachchan | Madhavan","Mani Ratnam","0","6"
"tt0758053","Saawariya","2007","09 Nov 2007","Drama | Musical | Romance","Fyodor Dostoevsky (story) | Prakash Kapadia | Vibhu Puri (additional screenplay & dialogue) | Shailey Sharma (additional screenplay & dialogue)","Ranbir Kapoor | Sonam Kapoor | Salman Khan | Rani Mukerji","Sanjay Leela Bhansali","0","1"
"tt0770214","Kabul Express","2006","15 Dec 2006","Action | Comedy | Drama","Kabir Khan | Sandeep Srivastava (additional dialogue)","John Abraham | Arshad Warsi | Salman Shahid | Hanif Hum Ghum","Kabir Khan","0","2"
"tt0779768","Teesri Aankh: The Hidden Camera","2006","03 Mar 2006","Action | Thriller","Harry Baweja (story) | Harry Baweja (screenplay) | Pathik Vats (dialogue) | Sameer (lyrics) | Nitin Arora (lyrics) | Earl D'Souza (lyrics) | Karmjeet Kadhowala (lyrics)","Sunny Deol | Ameesha Patel | Neha Dhupia | Mukesh Rishi","Harry Baweja","0","1"
"tt0795434","Namastey London","2007","23 Mar 2007","Comedy | Drama | Romance","Suresh Nair | Ritesh Shah (dialogue)","Akshay Kumar | Katrina Kaif | Rishi Kapoor | Clive Standen","Vipul Amrutlal Shah","0","5"
"tt0800956","Life in a Metro","2007","11 May 2007","Comedy | Drama | Romance","Anurag Basu (story) | Sanjeev Dutta (dialogue)","Dharmendra | Irrfan Khan | Konkona Sen Sharma | Kay Kay Menon","Anurag Basu","0","5"
"tt0800981","Anthony Kaun Hai?","2006","04 Aug 2006","Comedy | Thriller","Soumik Sen","Sanjay Dutt | Arshad Warsi | Minissha Lamba | Anusha Dhandekar","Raj Kaushal","0","1"
"tt0805184","Bhagam Bhag","2006","22 Dec 2006","Comedy | Mystery | Romance","Neeraj Vora","Akshay Kumar | Govinda | Paresh Rawal | Lara Dutta","Priyadarshan","0","6"
"tt0806088","Heyy Babyy","2007","24 Aug 2007","Comedy | Drama","Sajid Khan (story) | Sajid Khan (screenplay) | Milap Zaveri (screenplay) | Renuka Kunzru (screenplay) | Milap Zaveri (dialogue)","Akshay Kumar | Vidya Balan | Fardeen Khan | Ritesh Deshmukh","Sajid Khan","0","6"
"tt0807758","Partner","2007","20 Jul 2007","Comedy | Romance","Shabbir Ahmed (lyrics) | Sanjay Chhel (dialogue) | David Dhawan (screenplay) | Yunus Sajawal (screenplay) | Jalees Sherwani (lyrics)","Salman Khan | Govinda | Lara Dutta | Katrina Kaif","David Dhawan","0","7"
"tt0808306","Honeymoon Travels Pvt. Ltd.","2007","23 Feb 2007","Comedy | Drama | Romance","Reema Kagti | Anurag Kashyap (dialogue)","Ranvir Shorey | Dia Mirza | Abhay Deol | Minissha Lamba","Reema Kagti","0","4"
"tt0810058","Aap Ki Khatir","2006","25 Aug 2006","Romance","Sunil Munshi","Akshaye Khanna | Priyanka Chopra | Ameesha Patel | Dino Morea","Dharmesh Darshan","0","1"
"tt0811066","Shootout at Lokhandwala","2007","25 May 2007","Action | Crime | Drama","Apoorva Lakhia | Suresh Nair | Raj Vasant (Dialogue)","Sanjay Dutt | Amitabh Bachchan | Arbaaz Khan | Sunil Shetty","Apoorva Lakhia","0","5"
"tt0813539","Mr Prime Minister","2005","31 Dec 2005","Comedy","Dev Anand","Dev Anand | Prem Chopra | Milind Gunaji | A.K. Hangal","Dev Anand","0","1"
"tt0813540","Naksha","2006","08 Sep 2006","Action | Adventure","Milap Zaveri (story) | Tushar Hiranandani (story) | Milap Zaveri (dialogue)","Sunny Deol | Vivek Oberoi | Sameera Reddy | Jackie Shroff","Sachin Bajaj","0","1"
"tt0814014","Apne","2007","29 Jun 2007","Drama | Sport","Neeraj Pathak (screenplay) | Neeraj Pathak (story)","Dharmendra | Sunny Deol | Bobby Deol | Shilpa Shetty","Anil Sharma","0","4"
"tt0814082","Dil Diya Hai","2006","08 Sep 2006","Drama | Romance | Thriller","Mudassar Aziz (screenplay) | Aditya Datt | Vinay Mudgil (screenplay) | Neeraj Pathak (screenplay) | Sameer (lyrics)","Emraan Hashmi | Ashmit Patel | Geeta Basra | Mithun Chakraborty","Aditya Datt","0","1"
"tt0814158","Ishq Qayamat","2004","20 Aug 2004","Thriller","Raghu Menon (story) | Deepak Sneh","Suman Ranganathan | Milind Gunaji | Deepak Jethi | Kashmira Shah","V. Menon","0","1"
"tt0814295","Rocky","2006","22 Sep 2006","Action | Drama | Romance","Janak (dialogue) | Suresh Krishna (screenplay) | Hriday Lani (dialogue) | Sameer (lyrics)","Zayed Khan | Isha Sharvani | Minissha Lamba | Rajat Bedi","Suresh Krishna","0","1"
"tt0816657","Speed","2007","19 Oct 2007","Action | Drama | Romance","Girish Dhamija (dialogue) | Eric Pillai (lyrics) | Mayur Pillai (lyrics) | Mayur Puri (lyrics)","Urmila Matondkar | Sanjay Suri | Zayed Khan | Aftab Shivdasani","Vikram Bhatt","0","1"
"tt0819810","Traffic Signal","2007","02 Feb 2007","Drama","Madhur Bhandarkar (dialogue) | Madhur Bhandarkar (screenplay) | Madhur Bhandarkar (story) | Nishant A Bhuse (story) | Sachin Yardi (dialogue) | Sachin Yardi (screenplay) | Sachin Yardi (story)","Kunal Khemu | Neetu Chandra | Upendra Limaye | Ranvir Shorey","Madhur Bhandarkar","0","4"
"tt0823261","Zindaggi Rocks","2006","06 Oct 2006","Drama | Romance","Tanuja Chandra (screenplay) | Mudassar Aziz (dialogue) | Sayeed Qadri (lyrics)","Sushmita Sen | Shiney Ahuja | Julian Burkhardt | Ravi Gossain","Tanuja Chandra","0","1"
"tt0823451","Dus Kahaniyaan","2007","07 Dec 2007","Adventure | Crime | Drama","Sanjay Gupta (screenplay) | S. Farhan (dialogue) | Hansal Mehta (screenplay) | Virag Mishra (screenplay) | Kartar Singh Duggal (story) | Meghna Gulzar (screenplay) | Sanjay Gupta (story) | Sudipto Chattopadhyay (screenplay) | Javed Siddiqui (dialogue) | Rajiv Gopalkrishnan (story) | S. Farhan (dialogue) | Kamlesh Pandey (screenplay) | S. Farhan (screenplay) | Shivani Tibrewala (story) | Sanjay Gupta (screenplay","Arbaaz Khan | Mandira Bedi | Sudhanshu Pandey | Jimmy Shergill","Jasmeet Dhodhi | Meghna Gulzar | Sanjay Gupta | Apoorva Lakhia | Hansal Mehta | Rohit Roy","0","1"
"tt0824316","Dor","2006","22 Sep 2006","Drama","Nagesh Kukunoor (screenplay) | Nagesh Kukunoor (story) | Mir Ali Husain (story) | T.A. Razak","Ayesha Takia | Shreyas Talpade | Gul Panag | Girish Karnad","Nagesh Kukunoor","0","2"
"tt0824375","Nishabd","2007","02 Mar 2007","Drama","Kusum Punjabi (story)","Amitabh Bachchan | Jiah Khan | Revathy | Nasser","Ram Gopal Varma","0","2"
"tt0826165","Raja Bhai Lagey Raho...","2005","07 Oct 2005","Comedy","Dinesh D. Awasthi | Saurabh Bharadwaj (dialogue) | Siddique Durrani (dialogue)","Ravi Kishan | Rajeev Awasthi | Chittaranjan Giri | Arun Kumar","Dinesh D. Awasthi","0","1"
"tt0829200","Humein Tumse Pyar Ho Gaya Chupke Chupke","2003","N/A","Drama","N/A","Meghna Desai | Siddharth Dhawan | Dinesh Hingoo | Shakti Kapoor","Pramod Mandloi","0","1"
"tt0831816","Shiva","2006","15 Sep 2006","Action | Crime | Drama","Farhad Bhiwandiwala | Dev Kohli (lyrics) | Nitin Raikwar (lyrics) | Sajid","Mohit Ahlawat | Priyanka Kothari | Vinod Jaywant | Nagesh Bhonsle","Ram Gopal Varma","0","1"
"tt0831840","Ahista Ahista","2006","18 Aug 2006","Drama | Romance","Imtiaz Ali (story) | Arif Ali (dialogue) | Rajiv b Menon (additional dialogue)","Abhay Deol | Soha Ali Khan | Shayan Munshi | Murad Ali","Shivam Nair","0","1"
"tt0832365","Stop!","2004","05 Nov 2004","Comedy | Romance","Sanjay Pathak (story) | Ishaan Trivedi (screenplay) | Raghuvir Shekhawat (dialogue)","Rocky Bhatia | Dia Mirza | Tejaswini Kolhapure | Gauri Karnik","Ajai Sinha","0","1"
"tt0833476","Jhoom Barabar Jhoom","2007","15 Jun 2007","Comedy | Drama | Musical","Habib Faisal (screenplay) | Anurag Kashyap (story)","Abhishek Bachchan | Preity Zinta | Bobby Deol | Lara Dutta","Shaad Ali","0","3"
"tt0833484","The Killer","2006","21 Jul 2006","Action | Comedy | Crime","Sanjay Masoom (dialogue)","Irrfan Khan | Emraan Hashmi | Priyanka Kothari | Bharati Achrekar","Hasnain Hyderabadwala | Raksha Mistry","0","2"
"tt0833499","Mashooka","2005","15 Jul 2005","Romance | Thriller","Afzal Ahmad (story) | Afzal Ahmad (screenplay) | Akash Dixit (dialogue)","Aditya Bal | Meghna Naidu | Vidya Malvade","Afzal Ahmad","0","1"
"tt0833537","Souten: The Other Woman","2006","24 Mar 2006","Thriller","Karan Razdan","Mahima Chaudhry | Padmini Kolhapure | Shakti Kapoor | Gulshan Grover","Karan Razdan","0","1"
"tt0833553","Ta Ra Rum Pum","2007","27 Apr 2007","Comedy | Family | Romance","Habib Faisal (screenplay)","Saif Ali Khan | Rani Mukerji | Mayank Amin | Vic Aviles","Siddharth Anand","0","5"
"tt0833561","Woh Lamhe","2006","29 Sep 2006","Biography | Drama | Romance","Mahesh Bhatt (story) | Shagufta Rafique","Kangana Ranaut | Shiney Ahuja | Shaad Randhawa | Purab Kohli","Mohit Suri","0","2"
"tt0839742","Bhopal: A Prayer for Rain","2014","07 Nov 2014","Drama | History","Ravi Kumar | David Brooks | Ravi Kumar","Mischa Barton | Martin Sheen | Kal Penn | Rajpal Yadav","Ravi Kumar","0","1"
"tt0845448","Dhamaal","2007","07 Sep 2007","Comedy","Paritosh Painter (story) | Paritosh Painter (screenplay) | Paritosh Painter (dialogue) | Balvinder Singh Suri (dialogue) | Bunty Rathore (dialogue)","Sanjay Dutt | Ritesh Deshmukh | Arshad Warsi | Aashish Chaudhary","Indra Kumar","0","5"
"tt0845492","My Name Is Anthony Gonsalves","2008","11 Jan 2008","Action | Comedy | Crime","Mayur Puri | Lajan Joseph","Nikhil Dwivedi | Amrita Rao | Mithun Chakraborty | Anupam Kher","Eeshwar Nivas","0","1"
"tt0845494","Nanhe Jaisalmer: A Dream Come True","2007","14 Sep 2007","Comedy | Drama | Family","Aseem Arora (dialogue) | Aseem Arora (screenplay) | Eklavya Singh Bhati (screenplay) | Eklavya Singh Bhati (story) | Samir Kamik (dialogue) | Samir Kamik (screenplay) | Samir Karnik (story)","Dwij Yadav | Bobby Deol | Sharat Saxena | Vivek Shaq","Samir Karnik","0","1"
"tt0845503","Nigehbaan: The Third Eye","2005","25 Feb 2005","Thriller","Dilip Shankar (story) | Sayed Sultan (story) | Dilip Shankar (screenplay) | Sayed Sultan (screenplay) | Sayed Sultan (dialogue)","Sameer Dharmadhikari | Sandali Sinha | Sayaji Shinde | Govind Namdeo","Dilip Shankar","0","1"
"tt0845529","Risk","2007","01 Jan 2007","Action | Drama | Thriller","N/A","Vinod Khanna | Randeep Hooda | Tanushree Dutta | Madhuri Bhagwat","Vishram Sawant","0","1"
"tt0847180","Loot","2011","04 Nov 2011","Action | Comedy | Crime","N/A","Shweta Bhardwaj | Mimoh Chakraborty | Prem Chopra | Sudhir S. Dayma","Rajnish Thakur","0","1"
"tt0847758","Pyaar Zindagi Hai","2001","N/A","Thriller","N/A","Rajesh Khanna | Mohnish Bahl | Ashima Bhalla | Asawari Joshi","Vijay Sadanah","0","1"
"tt0857381","I See You","2006","29 Dec 2006","Comedy | Drama | Romance","Vivek b Agrawal (story) | Suresh Nair (screenplay) | Niranjan Iyengar (dialogue)","Arjun Rampal | Vipasha Agarwal | Chunky Pandey | Boman Irani","Vivek b Agrawal","0","1"
"tt0860454","MP3: Mera Pehla Pehla Pyaar","2007","08 Jun 2007","Drama | Romance","Robby Grewal | Sameer Kohli | Arshad Sayed","Menekka Arora | Sarthak Bhasin | Sagar Chawla | Hazel Croney","Robby Grewal","0","1"
"tt0872190","Cash","2007","03 Aug 2007","Action | Drama | Thriller","Vishal Dadlani (lyrics) | Panchhi Jalonvi (lyrics) | Anubhav Sinha (dialogues) | Vinay (story) | Yash (story)","Ajay Devgn | Sunil Shetty | Zayed Khan | Ritesh Deshmukh","Anubhav Sinha","0","2"
"tt0874854","Anjaane: The Unkown","2005","30 Dec 2005","Horror","Aadesh K. Arjun (dialogue) | Harryy W. Fernaandes (dialogue) | Harryy W. Fernaandes (screenplay) | Harryy W. Fernaandes (story)","Manisha Koirala | Sanjay Kapoor | Helen | Daisy Irani","Harryy W. Fernaandes","0","1"
"tt0875692","Aggar: Passion Betrayal Terror","2007","14 Sep 2007","Romance | Thriller","S. Farhan | Sayeed Qadri (lyrics)","Tusshar Kapoor | Udita Goswami | Shreyas Talpade | Sophiya Chaudhary","Anant Mahadevan","0","1"
